Project ID,Description,Url 
2409,,https://www.gov.kz//uploads/2022/1/24/11cf7e29b26f2a05b03252f633d97404_original.17396.docx
3346,,https://www.gov.kz//uploads/2022/1/24/11cf7e29b26f2a05b03252f633d97404_original.17396.docx
2462,,https://www.gov.kz//uploads/2022/1/24/11cf7e29b26f2a05b03252f633d97404_original.17396.docx
2410,,https://www.gov.kz//uploads/2022/1/24/11cf7e29b26f2a05b03252f633d97404_original.17396.docx
7879,,https://www.gov.kz//uploads/2022/9/30/cc7165f9b9912662f5f1d6962514ae91_original.14689.docx
7883,,https://www.gov.kz//uploads/2022/9/30/cc7165f9b9912662f5f1d6962514ae91_original.14689.docx
9530,,https://www.gov.kz//uploads/2020/5/22/3c7bc204c4e002bd310b3c7cfb185a2c_original.40797.docx
3077,,https://www.gov.kz//uploads/2020/9/3/17fd454e1bcc19a352fc25ff86b84c1a_original.35797.docx
3073,,https://www.gov.kz//uploads/2020/9/3/22d9d19c17c3476601b6780d77fe9abd_original.13126.docx
3075,,https://www.gov.kz//uploads/2020/9/3/f5de23fc059457748b4bc561ae3b9e86_original.12399.docx
9431,,https://www.gov.kz//uploads/2020/5/20/5e84385c62e2253db5ee72bbbf94aa55_original.57856.doc
7857,,https://www.gov.kz//uploads/2020/5/13/92812d29d0bf62ffcf0a77acc3c34b1c_original.13723.docx
7854,,https://www.gov.kz//uploads/2020/5/13/92812d29d0bf62ffcf0a77acc3c34b1c_original.13723.docx
7852,,https://www.gov.kz//uploads/2020/5/13/92812d29d0bf62ffcf0a77acc3c34b1c_original.13723.docx
7856,,https://www.gov.kz//uploads/2020/5/13/92812d29d0bf62ffcf0a77acc3c34b1c_original.13723.docx
1943,,https://www.gov.kz//uploads/2020/5/13/445404b70a0477cbf0a346f0705af6f2_original.18170.docx
9041,положение Управлении земельной инспекции,https://www.gov.kz//uploads/2020/5/12/8ac96247535aebc594d226f18489b226_original.984305.PDF
9040,справочник сотрудников,https://www.gov.kz//uploads/2021/8/4/5f5ef318c116949fd0a5a14678aa6ce7_original.13869.docx
1957,Справочник содержит контактные данные всех сотрудников акимата города Шымкент,https://www.gov.kz//uploads/2020/5/5/4e5d9a0b9b0917838c6d0f0e7ff59ee3_original.13975.docx
9354,Справочник содержит контактные данные всех сотрудников акимата города Шымкент,https://www.gov.kz//uploads/2020/5/5/4e5d9a0b9b0917838c6d0f0e7ff59ee3_original.13975.docx
9368,Справочник содержит контактные данные всех сотрудников акимата города Шымкент,https://www.gov.kz//uploads/2020/5/5/4e5d9a0b9b0917838c6d0f0e7ff59ee3_original.13975.docx
9183,,https://www.gov.kz//uploads/2022/8/24/a584e2690bf2838605e8e27c4d845234_original.1500626.PDF
6686,Справочник сотрудников,https://www.gov.kz//uploads/2023/8/21/2ff6e74e736ec5ef1553a2da04b5f29e_original.13109.docx
6687,Справочник сотрудников,https://www.gov.kz//uploads/2023/8/21/2ff6e74e736ec5ef1553a2da04b5f29e_original.13109.docx
5849,,https://www.gov.kz//uploads/2020/2/6/1bae7d5a93f953cad4c8127155f8fbeb_original.25110.docx
5847,,https://www.gov.kz//uploads/2020/2/6/1bae7d5a93f953cad4c8127155f8fbeb_original.25110.docx
1836,Список сотрудников,https://www.gov.kz//uploads/2020/12/24/747735aaf347f1139a025e43397dc4df_original.19346.docx
1992,Справочник сотрудников,https://www.gov.kz//uploads/2023/12/31/56afa32ca6ce1e36fb4d25ac0361a1e8_original.18428.docx
1993,Справочная информация,https://www.gov.kz//uploads/2021/7/2/358b63390ec8c2c3bec71a2c17d772c8_original.19864.docx
1995,Телефонный справочник,https://www.gov.kz//uploads/2023/11/30/caab49887974659be19759501b28eaf4_original.17808.docx
2005,,https://www.gov.kz//uploads/2020/7/8/3f6a133cba6f62475a8584de2bd6fe17_original.385536.doc
11073,,https://www.gov.kz//uploads/2020/6/29/799998d0bf9f0ef3be9d20c90e8379ef_original.1034397.pdf
11018,,https://www.gov.kz//uploads/2020/6/29/2a3e0367019ddeb2ce1a3b50c4d03efc_original.5562318.PDF
2016,,https://www.gov.kz//uploads/2021/11/15/c495b480bf94a4387a98c0c548b25704_original.37263.docx
8907,,https://www.gov.kz//uploads/2021/11/15/c495b480bf94a4387a98c0c548b25704_original.37263.docx
8901,,https://www.gov.kz//uploads/2021/11/15/c495b480bf94a4387a98c0c548b25704_original.37263.docx
8903,,https://www.gov.kz//uploads/2021/11/15/c495b480bf94a4387a98c0c548b25704_original.37263.docx
8906,,https://www.gov.kz//uploads/2021/11/15/c495b480bf94a4387a98c0c548b25704_original.37263.docx
8919,,https://www.gov.kz//uploads/2021/11/15/c495b480bf94a4387a98c0c548b25704_original.37263.docx
8892,,https://www.gov.kz//uploads/2020/5/5/3896fac45b0f6d99c955b0555a9a1a34_original.64512.doc
8908,,https://www.gov.kz//uploads/2021/11/15/c495b480bf94a4387a98c0c548b25704_original.37263.docx
8918,,https://www.gov.kz//uploads/2021/11/15/c495b480bf94a4387a98c0c548b25704_original.37263.docx
8913,,https://www.gov.kz//uploads/2020/5/5/349bddb4be57baddb4f881803e0276e5_original.24645.docx
8905,,https://www.gov.kz//uploads/2021/11/15/c495b480bf94a4387a98c0c548b25704_original.37263.docx
8940,,https://www.gov.kz//uploads/2021/11/15/c495b480bf94a4387a98c0c548b25704_original.37263.docx
2022,,https://www.gov.kz//uploads/2020/7/3/2cc5605ff2fd55a052904d1876ffce5e_original.181501.docx
2009,,https://www.gov.kz//uploads/2020/5/15/4ef599c5b7453ebcc06257979413fa89_original.66741.docx
8527,,https://www.gov.kz//uploads/2020/4/30/c1f76eb044b206c3b70c9afe814dd8c3_original.2018788.pdf
2014,,https://www.gov.kz//uploads/2020/6/22/2d20afd1e09e42da9bea008eee2f7636_original.30565.docx
9396,,https://www.gov.kz//uploads/2020/6/5/7eef9892de0167f6827c2e09ef6302f8_original.69120.doc
2007,,https://www.gov.kz//uploads/2023/3/2/c6b3ed7d27753fa5f9cb09d87d27960f_original.174123.docx
2002,,https://www.gov.kz//uploads/2023/7/18/205f12a4ed1d369cf83deb51bbc0b563_original.71903.docx
2006,Справочник содержит контактные данные всех сотрудников акимата Сарыагашского района,https://www.gov.kz//uploads/2020/6/25/f3f8b6ef79b62aeab915f9ffc0bf689c_original.61292.docx
2807,,https://www.gov.kz//uploads/2019/10/28/360798f9847f8ae78e5908e5f34e7ddd_original.56832.doc
2804,,https://www.gov.kz//uploads/2019/10/28/360798f9847f8ae78e5908e5f34e7ddd_original.56832.doc
2128,,https://www.gov.kz//uploads/2024/1/4/7b7266e792b287f83b6315b15378893a_original.19845.docx
2471,Список телефонов отделов и управлений,https://www.gov.kz//uploads/2021/4/10/6f4e783bd270cc948e0226d41cf4f65d_original.17374.docx
2481,,https://www.gov.kz//uploads/2023/10/19/c7e5db83466bc673024c0d623f35396b_original.107008.doc
2494,Список сотрудников (телефонные номера)   Департамента юстиции ВКО,https://www.gov.kz//uploads/2024/3/13/570ceb4b7fbad2d1fe7fe7a91bd43f52_original.31130.docx
4936,Положение,https://www.gov.kz//uploads/2020/2/25/4cf7ff9025340df3aa53dc13fb40ef49_original.18985.docx
2431,Начальники управлений и отделов Департамента полиции Северо-Казахстанской области,https://www.gov.kz//uploads/2020/4/9/f541664194bc24c6929ba662b09b8e21_original.14693.docx
1930,Справочник сотрудников,https://www.gov.kz//uploads/2020/1/6/2723f6568ee397e956bc4e1d0fdb077c_original.31600.docx
7745,Справочник сотрудников,https://www.gov.kz//uploads/2020/1/6/2723f6568ee397e956bc4e1d0fdb077c_original.31600.docx
2475,,https://www.gov.kz//uploads/2022/4/12/649ed9daf2be38c814980ba77fa73483_original.45808.docx
2490,Телефонный справочник,https://www.gov.kz//uploads/2021/10/24/7658eb3ef0a600f99896ea464419e993_original.27194.docx
4466,,https://www.gov.kz//uploads/2024/2/21/8fd0122d724b349efaa2a94ddc7ff141_original.17977.xlsx
1350,,https://www.gov.kz//uploads/2024/2/26/cc9360c2cb667dbafdd48240cad6528f_original.127488.doc
6462,,https://www.gov.kz//uploads/2023/9/20/756bc49483a238f2168eafd40d88a9f1_original.26184.docx
6477,Телефонный справочник,https://www.gov.kz//uploads/2023/9/18/b494389c6bab7d5b923c19b9bcedaf93_original.17815.docx
8444,,https://www.gov.kz//uploads/2023/2/16/b611dc3aec19bd9ebf46fd7aaf53e0dc_original.4142177.pdf
6595,,https://www.gov.kz//uploads/2024/2/13/f2b99054f346889b07b5379bc45f80bb_original.154131.docx
6481,,https://www.gov.kz//uploads/2023/9/27/bea92000f47186b54257b5055c0d9cd7_original.72704.xls
6483,,https://www.gov.kz//uploads/2023/10/10/b9955ba3a8e04a6fc2b63f6466d40139_original.19321.docx
6507,,https://www.gov.kz//uploads/2023/10/4/c3731bd756a2c4a62cb19abfd61708b2_original.31933.docx
6524,,https://www.gov.kz//uploads/2023/9/22/6c16cbeb85d784634d601cc1540862c3_original.36806.docx
6518,Телефонный справочник,https://www.gov.kz//uploads/2023/9/15/296db4abb3d6c17f7321135c64c90cbb_original.47616.doc
6539,,https://www.gov.kz//uploads/2023/9/22/4ea846c30003156fa1862d3928c6dc3e_original.40738.docx
6541,Телефонный справочник,https://www.gov.kz//uploads/2023/9/22/c804f22b0d5b0dddec9c0ca93ce0d1e0_original.17480.docx
6557,,https://www.gov.kz//uploads/2023/9/26/a80059316f0d6fff25ea2e68057bf762_original.39597.docx
6601,,https://www.gov.kz//uploads/2023/9/21/fcb3b54c5b7b3e672514c1de93cb0c9b_original.17553.docx
6605,,https://www.gov.kz//uploads/2023/12/8/785263506c483a88371ac90d96b8760a_original.75505.docx
9221,,https://www.gov.kz//uploads/2023/3/9/2436cebbe0c569d5d582eeec2b3e4344_original.33397.docx
7001,,https://www.gov.kz//uploads/2023/8/1/6c5f2e347af688f30894fffa3983d2c4_original.168087.pdf
2015,Жергілікті атқарушы органдардың телефондары,https://www.gov.kz//uploads/2020/4/30/3fe09ea476fc231d9a725b006b522baf_original.24628.docx
10959,,https://www.gov.kz//uploads/2021/10/15/e426031fcfeee06d222195ba02b33a08_original.823020.docx
15171,,https://www.gov.kz//uploads/2022/6/9/7ca5266b388756995847c1ec8e6a9950_original.559616.doc
7078,,https://www.gov.kz//uploads/2023/1/12/ac0926692fc2caa8872ea318245905d0_original.18448.docx
7123,,https://www.gov.kz//uploads/2021/2/15/7defe053087bd6a94f9b30f6d05c768f_original.16256.docx
7125,,https://www.gov.kz//uploads/2020/10/1/b107e50d8557df6b43ba0ac5d5b848cc_original.37376.doc
10838,,https://www.gov.kz//uploads/2023/11/7/0ad78a5d22c863b34f621b0f9a044ad4_original.14662.docx
11942,ПОЛОЖЕНИЕ об отделе государственных закупок работ,https://www.gov.kz//uploads/2023/5/25/5beda641a2f7b5da9c87574f35bd830d_original.61440.doc
11943,"ПОЛОЖЕНИЕ об отделе государственных закупок товаров, услуг",https://www.gov.kz//uploads/2023/5/26/bf7176a39247f7a1db56e499c0aa1f6e_original.61952.doc
11944,ПОЛОЖЕНИЕ об отделе мониторинга государственных закупок и администрирования,https://www.gov.kz//uploads/2023/5/26/b7f4a8a0173b33ed2b613e372ac589d3_original.79360.doc
10259,Список сотрудников аппарата  ГУ «Отдел образования города Жезказгана»,https://www.gov.kz//uploads/2020/6/10/1dfb204baab615a11137c5ea4d8a6a8f_original.17121.docx
10350,Список сотрудников аппарата  ГУ «Отдел образования города Жезказгана»,https://www.gov.kz//uploads/2020/6/10/1dfb204baab615a11137c5ea4d8a6a8f_original.17121.docx
11302,,https://www.gov.kz//uploads/2023/1/30/ba437d19146f253e8eb5e7d7fcbc6ec8_original.15433.docx
11892,,https://www.gov.kz//uploads/2024/3/15/6b57d98c89968a1c16923d97c0e09f1d_original.10452.xlsx
13366,"Справочник РГУ ""Департамент Комитета медицинского и фармацевтического контроля МЗ РК по Актюбинской области""",https://www.gov.kz//uploads/2021/10/26/a9b32480800b834fbbba34a9d6045399_original.14130.xlsx
13375,,https://www.gov.kz//uploads/2024/3/11/bb200fe3a35a2c0328661a93c1ade5ef_original.18939.docx
15454,,https://www.gov.kz//uploads/2024/3/11/bb200fe3a35a2c0328661a93c1ade5ef_original.18939.docx
15452,,https://www.gov.kz//uploads/2024/3/11/bb200fe3a35a2c0328661a93c1ade5ef_original.18939.docx
15451,,https://www.gov.kz//uploads/2024/3/11/bb200fe3a35a2c0328661a93c1ade5ef_original.18939.docx
15443,,https://www.gov.kz//uploads/2024/3/11/bb200fe3a35a2c0328661a93c1ade5ef_original.18939.docx
15450,,https://www.gov.kz//uploads/2024/3/11/bb200fe3a35a2c0328661a93c1ade5ef_original.18939.docx
15086,Справочник сотрудников,https://www.gov.kz//uploads/2023/3/7/3ca763e77ad14e66fd2098cbc29200ba_original.26907.docx
12626,,https://www.gov.kz//uploads/2020/9/28/ac94cf951c02d57136b9381c6caa051d_original.117002.docx
6419,Қызметкерлер анықтамалығы,https://www.gov.kz//uploads/2023/12/27/39070f3f734127cd075ce93f1a324872_original.37984.docx
55,,https://www.gov.kz//uploads/2021/1/14/b0eb930da72b5a016e140e53a4566af2_original.105274.docx
16804,,https://www.gov.kz//uploads/2024/3/11/bb200fe3a35a2c0328661a93c1ade5ef_original.18939.docx
5678,Қызметкерлер анықтамалығы,https://www.gov.kz//uploads/2023/12/27/39070f3f734127cd075ce93f1a324872_original.37984.docx
17441,,https://www.gov.kz//uploads/2020/9/9/06ddfd48ec9cc97d708239e091b3a83a_original.370456.pdf
17481,,https://www.gov.kz//uploads/2020/9/9/06ddfd48ec9cc97d708239e091b3a83a_original.370456.pdf
17840,,https://www.gov.kz//uploads/2023/1/30/41445d880533dc9c6632e72fd9412aed_original.30964.docx
17858,"Об утверждении Положения государственного учреждения ""Комитет культуры Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/efe922385fc25aba5e0fb455374fb4d6_original.102824.pdf
17863,,https://www.gov.kz//uploads/2023/1/30/41445d880533dc9c6632e72fd9412aed_original.30964.docx
18151,Список сотрудников акимата,https://www.gov.kz//uploads/2023/3/13/1c430c4acd9d8eb2cedb93589b3f3e4c_original.36623.docx
17978,Список сотрудников,https://www.gov.kz//uploads/2024/1/17/454e567064a804591ab4a8b50e85b939_original.13835.docx
7258,Сотрудники ГУ «Аппарат маслихата города Риддера»,https://www.gov.kz//uploads/2024/1/30/d35a5a50f9dfeaa02bcd0d198e790d6f_original.228122.pdf
18556,Сотрудники ГУ «Аппарат маслихата города Риддера»,https://www.gov.kz//uploads/2024/1/30/d35a5a50f9dfeaa02bcd0d198e790d6f_original.228122.pdf
18644,,https://www.gov.kz//uploads/2022/11/29/f908c10c23c576b48665aa05cd17d623_original.16216.docx
11716,Информация,https://www.gov.kz//uploads/2023/3/15/a691292cb14da827f45d9713f675962d_original.17174.docx
18838,Информация,https://www.gov.kz//uploads/2023/3/15/a691292cb14da827f45d9713f675962d_original.17174.docx
18782,"Справочник сотрудников Государственного учреждения ""Управление активов и государственных закупок города Астаны""",https://www.gov.kz//uploads/2024/2/23/24597ada9ac0b440d5d8de522ee200d3_original.20254.docx
11723,Информация,https://www.gov.kz//uploads/2023/3/15/a691292cb14da827f45d9713f675962d_original.17174.docx
18875,Информация,https://www.gov.kz//uploads/2023/3/15/a691292cb14da827f45d9713f675962d_original.17174.docx
18957,,https://www.gov.kz//uploads/2022/3/14/2123939eb71d81a29192eb9d8fefd1e8_original.16380.docx
18963,,https://www.gov.kz//uploads/2022/2/2/8748e0c7c766789ffe6c87e398345502_original.20491.docx
18964,,https://www.gov.kz//uploads/2023/5/23/a2e5f976b213ac1b99569e4217a581cd_original.16798.docx
18994,,https://www.gov.kz//uploads/2023/4/20/f059e25c7f31e07aa2f6fd85f99acde7_original.26513.docx
18999,,https://www.gov.kz//uploads/2021/1/12/173fd4a1f94a9dc594da9764c5795e53_original.111088.pdf
18629,,https://www.gov.kz//uploads/2023/6/20/ac8c573503ca75434884c60295f23088_original.5833408.pdf
7156,,https://www.gov.kz//uploads/2023/4/17/756b25ba69ca3d896d3413628e751ea3_original.19331.docx
20691,,https://www.gov.kz//uploads/2023/11/22/99a9b75105882a4f7564dc0adf3fd5db_original.20195.docx
20388,,https://www.gov.kz//uploads/2023/1/30/41445d880533dc9c6632e72fd9412aed_original.30964.docx
21308,,https://www.gov.kz//uploads/2023/1/30/41445d880533dc9c6632e72fd9412aed_original.30964.docx
21310,,https://www.gov.kz//uploads/2023/1/30/41445d880533dc9c6632e72fd9412aed_original.30964.docx
21313,,https://www.gov.kz//uploads/2023/1/30/41445d880533dc9c6632e72fd9412aed_original.30964.docx
21314,,https://www.gov.kz//uploads/2022/7/25/3d908c3fafdb27961ed5b17df314f4b0_original.83968.doc
14402,Положение республиканского государственного учреждения «Жамбылское районное Управление санитарно-эпидемиологического контроля Департамента санитарно-эпидемиологического контроля Алматинской области Комитета санитарно-эпидемиологического контроля Министерства здравоохранения Республики Казахстан»,https://www.gov.kz//uploads/2023/2/20/7b3b25c6e50b68408072c29412d00f1c_original.19498.docx
21609,,https://www.gov.kz//uploads/2023/2/8/b76c097110f5aa0311e258bd9b3b11ce_original.16307.docx
14399,Положение республиканского государственного учреждения «Балхашское районное Управление санитарно-эпидемиологического контроля Департамента санитарно-эпидемиологического контроля Алматинской области Комитета санитарно-эпидемиологического контроля Министерства здравоохранения Республики Казахстан»,https://www.gov.kz//uploads/2023/2/16/51dbfa002ef84621d6a5fa74bc0822b4_original.2308315.rar
14400,Положение республиканского государственного учреждения «Енбекшиказахское районное Управление санитарно-эпидемиологического контроля Департамента санитарно-эпидемиологического контроля Алматинской области Комитета санитарно-эпидемиологического контроля Министерства здравоохранения Республики Казахстан»,https://www.gov.kz//uploads/2023/2/16/4810f5dca02347cd0e0dd848622af35e_original.751266.rar
21643,Положение республиканского государственного учреждения «Илийское районное Управление санитарно-эпидемиологического контроля Департамента санитарно-эпидемиологического контроля Алматинской области Комитета санитарно-эпидемиологического контроля Министерства здравоохранения Республики Казахстан»,https://www.gov.kz//uploads/2023/2/17/f96dafb52aa22431a405e8a57cb1eb10_original.14052317.pdf
21644,Положение республиканского государственного учреждения «Карасайское районное Управление санитарно-эпидемиологического контроля Департамента санитарно-эпидемиологического контроля Алматинской области Комитета санитарно-эпидемиологического контроля Министерства здравоохранения Республики Казахстан»,https://www.gov.kz//uploads/2023/2/17/f500c91307cbd9950c0848dd6c4bbfd1_original.2085728.PDF
21656,Положение республиканского государственного учреждения «Райымбекское районное Управление санитарно-эпидемиологического контроля Департамента санитарно-эпидемиологического контроля Алматинской области Комитета санитарно-эпидемиологического контроля Министерства здравоохранения Республики Казахстан»,https://www.gov.kz//uploads/2023/2/20/6a6db763b45d1bc980a02d75818320a5_original.36864155.pdf
21659,Положение республиканского государственного учреждения «Талгарское районное Управление санитарно-эпидемиологического контроля Департамента санитарно-эпидемиологического контроля Алматинской области Комитета санитарно-эпидемиологического контроля Министерства здравоохранения Республики Казахстан».,https://www.gov.kz//uploads/2023/2/17/dd6435e9111d7631a446f210bd3f9333_original.979194.pdf
21661,Положение республиканского государственного учреждения «Управление санитарно-эпидемиологического контроля города Қонаев Департамента санитарно-эпидемиологического контроля Алматинской области Комитета санитарно-эпидемиологического контроля Министерства здравоохранения Республики Казахстан».,https://www.gov.kz//uploads/2023/2/17/32a3f97e59a352bfe20bcf2bb4c65b55_original.1020903.pdf
21664,Положение республиканского государственного учреждения «Кегенское районное Управление санитарно-эпидемиологического контроля Департамента санитарно-эпидемиологического контроля Алматинской области Комитета санитарно-эпидемиологического контроля Министерства здравоохранения Республики Казахстан».,https://www.gov.kz//uploads/2023/2/17/8499bcf5cdbe3f65bd2ca0860d162477_original.6031054.pdf
21838,Положение о коммунальном государственном учреждении «Аппарат акима Сарысуского района Жамбылской области»,https://www.gov.kz//uploads/2020/12/4/66fe1e5563674f5be8926d1285fd5bc2_original.28204.docx
21953,"Об утверждении Положения государственного учреждения ""Комитет по делам архивов и управления документацией"" Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/044b3128d26faa5b7504464e06fa02b7_original.23140.docx
22326,,https://www.gov.kz//uploads/2023/1/30/41445d880533dc9c6632e72fd9412aed_original.30964.docx
22456,"Об утверждении Положения государственного учреждения ""Комитет культуры Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/efe922385fc25aba5e0fb455374fb4d6_original.102824.pdf
22457,"Об утверждении Положения государственного учреждения ""Комитет культуры Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/efe922385fc25aba5e0fb455374fb4d6_original.102824.pdf
22458,"Об утверждении Положения государственного учреждения ""Комитет культуры Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/efe922385fc25aba5e0fb455374fb4d6_original.102824.pdf
22460,"Об утверждении Положения государственного учреждения ""Комитет культуры Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/efe922385fc25aba5e0fb455374fb4d6_original.102824.pdf
22461,"Об утверждении Положения государственного учреждения ""Комитет культуры Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/efe922385fc25aba5e0fb455374fb4d6_original.102824.pdf
22462,"Об утверждении Положения государственного учреждения ""Комитет культуры Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/efe922385fc25aba5e0fb455374fb4d6_original.102824.pdf
22463,"Об утверждении Положения государственного учреждения ""Комитет культуры Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/efe922385fc25aba5e0fb455374fb4d6_original.102824.pdf
22464,"Об утверждении Положения государственного учреждения ""Комитет культуры Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/efe922385fc25aba5e0fb455374fb4d6_original.102824.pdf
22473,"Об утверждении Положения государственного учреждения ""Комитет по делам архивов и управления документацией"" Министерства культуры и спорта Республики Казахстан"" Приказ Министра культуры и спорта Республики Казахстан от 19 апреля 2021 года № 101",https://www.gov.kz//uploads/2021/6/20/fa5ad44b91a0b84ac6a051db557a37f6_original.13258.docx
22477,"Об утверждении Положения государственного учреждения ""Комитет по делам архивов и управления документацией"" Министерства культуры и спорта Республики Казахстан"" Приказ Министра культуры и спорта Республики Казахстан от 19 апреля 2021 года № 101",https://www.gov.kz//uploads/2021/6/20/fa5ad44b91a0b84ac6a051db557a37f6_original.13258.docx
22476,"Об утверждении Положения государственного учреждения ""Комитет по делам архивов и управления документацией"" Министерства культуры и спорта Республики Казахстан"" Приказ Министра культуры и спорта Республики Казахстан от 19 апреля 2021 года № 101",https://www.gov.kz//uploads/2021/6/20/fa5ad44b91a0b84ac6a051db557a37f6_original.13258.docx
22474,"Об утверждении Положения государственного учреждения ""Комитет по делам архивов и управления документацией"" Министерства культуры и спорта Республики Казахстан"" Приказ Министра культуры и спорта Республики Казахстан от 19 апреля 2021 года № 101",https://www.gov.kz//uploads/2021/6/20/fa5ad44b91a0b84ac6a051db557a37f6_original.13258.docx
22484,"Об утверждении Положения государственного учреждения ""Комитет по делам спорта и физической культуры Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/600aa6cac4eb350c54b4dc4221d91f99_original.23892.docx
22485,"Об утверждении Положения государственного учреждения ""Комитет по делам спорта и физической культуры Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/600aa6cac4eb350c54b4dc4221d91f99_original.23892.docx
22486,"Об утверждении Положения государственного учреждения ""Комитет по делам спорта и физической культуры Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/600aa6cac4eb350c54b4dc4221d91f99_original.23892.docx
22487,"Об утверждении Положения государственного учреждения ""Комитет по делам спорта и физической культуры Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/600aa6cac4eb350c54b4dc4221d91f99_original.23892.docx
22488,"Об утверждении Положения государственного учреждения ""Комитет по делам спорта и физической культуры Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/600aa6cac4eb350c54b4dc4221d91f99_original.23892.docx
22489,"Об утверждении Положения государственного учреждения ""Комитет по делам спорта и физической культуры Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/600aa6cac4eb350c54b4dc4221d91f99_original.23892.docx
22490,"Об утверждении Положения государственного учреждения ""Комитет по делам спорта и физической культуры Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/600aa6cac4eb350c54b4dc4221d91f99_original.23892.docx
22491,"Об утверждении Положения государственного учреждения ""Комитет по делам спорта и физической культуры Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/600aa6cac4eb350c54b4dc4221d91f99_original.23892.docx
22492,"Об утверждении Положения государственного учреждения ""Комитет по делам спорта и физической культуры Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/600aa6cac4eb350c54b4dc4221d91f99_original.23892.docx
22493,"Об утверждении Положения государственного учреждения ""Комитет по делам спорта и физической культуры Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/600aa6cac4eb350c54b4dc4221d91f99_original.23892.docx
22501,"Об утверждении Положения республиканского государственного учреждения ""Комитет индустрии туризма Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/675ac02afb5ae6437ef833b3e6604506_original.21143.docx
22500,"Об утверждении Положения республиканского государственного учреждения ""Комитет индустрии туризма Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/675ac02afb5ae6437ef833b3e6604506_original.21143.docx
22499,"Об утверждении Положения республиканского государственного учреждения ""Комитет индустрии туризма Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/675ac02afb5ae6437ef833b3e6604506_original.21143.docx
22498,"Об утверждении Положения республиканского государственного учреждения ""Комитет индустрии туризма Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/675ac02afb5ae6437ef833b3e6604506_original.21143.docx
22496,"Об утверждении Положения республиканского государственного учреждения ""Комитет индустрии туризма Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/675ac02afb5ae6437ef833b3e6604506_original.21143.docx
22505,"Об утверждении Положения республиканского государственного учреждения ""Комитет индустрии туризма Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/675ac02afb5ae6437ef833b3e6604506_original.21143.docx
22506,"Об утверждении Положения республиканского государственного учреждения ""Комитет индустрии туризма Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/675ac02afb5ae6437ef833b3e6604506_original.21143.docx
22512,"Об утверждении Положения государственного учреждения ""Комитет по делам спорта и физической культуры Министерства культуры и спорта Республики Казахстан""",https://www.gov.kz//uploads/2022/4/12/600aa6cac4eb350c54b4dc4221d91f99_original.23892.docx
20688,,https://www.gov.kz//uploads/2024/2/13/3b9c6d903fe71960dbe68032fea157d5_original.14000.xlsx
18115,"Положение Государственное учереждение ""Управление культуры, развития языков и архивов города Шымкент""",https://www.gov.kz//uploads/2021/8/10/5fba30218509c684e570fde0aeceaa77_original.8276261.docx
23362,,https://www.gov.kz//uploads/2024/3/6/3bd2f3b499b2689d2d627c67ee627b94_original.156956.pdf
23439,Положение Тескенсуского сельского округа,https://www.gov.kz//uploads/2023/10/19/a20e3f127b9c668ac03a3769801f9d46_original.33442.docx
23454,,https://www.gov.kz//uploads/2022/8/4/7f33b0e45242a0585e5d0c4d02ccc9bc_original.65318.docx
23568,,https://www.gov.kz//uploads/2023/11/1/f65de0d9840e07a72c247238112a8492_original.31348.docx
