id,projects(slug),title,name,url
2184,kgd-shymkent,,RSS,https://www.gov.kz/api/v1/public/rss/kgd-shymkent/news/en
2185,kgd-akmola,,RSS,https://www.gov.kz/api/v1/public/rss/kgd-akmola/news/en
2186,kgd-almaty,,RSS,https://www.gov.kz/api/v1/public/rss/kgd-almaty/news/en
2187,kgd-astana,,RSS,https://www.gov.kz/api/v1/public/rss/kgd-nur-sultan/news/en
2190,kgd-zko,,RSS,https://www.gov.kz/api/v1/public/rss/kgd-zko/news/en
2191,kgd-kyzylorda,,RSS,https://www.gov.kz/api/v1/public/rss/kgd-kyzylorda/news/en
2193,kgd-sko,,RSS,https://www.gov.kz/api/v1/public/rss/kgd-sko/news/en
2194,kgd-alm,,RSS,https://www.gov.kz/api/v1/public/rss/kgd-alm/news/en
2195,kgd-vko,,RSS,https://www.gov.kz/api/v1/public/rss/kgd-vko/news/en
2196,kgd-turkistan,,RSS,https://www.gov.kz/api/v1/public/rss/kgd-turkistan/news/en
2284,aktobe-astana,,RSS,https://www.gov.kz/api/v1/public/rss/aktobe-astana/news/en
2540,aktobe-almaty,,RSS,https://www.gov.kz/api/v1/public/rss/aktobe-almaty/news/en
2318,kmfk,,RSS,https://www.gov.kz/api/v1/public/rss/kmfk/news/en
2322,dkmfk-akmola,,RSS,https://www.gov.kz/api/v1/public/rss/dkmfk-akmola/news/en
2323,dkmfk-aktobe,,RSS,https://www.gov.kz/api/v1/public/rss/dkmfk-aktobe/news/en
2324,dkmfk-almaty,,RSS,https://www.gov.kz/api/v1/public/rss/dkmfk-almaty/news/en
2325,dkmfk-almaty-oblast,,RSS,https://www.gov.kz/api/v1/public/rss/dkmfk-almaty-oblast/news/en
2326,dkmfk-atyrau,,RSS,https://www.gov.kz/api/v1/public/rss/dkmfk-atyrau/news/en
2328,dkmfk-zhambyl,,RSS,https://www.gov.kz/api/v1/public/rss/dkmfk-zhambyl/news/en
2329,dkmfk-zko,,RSS,https://www.gov.kz/api/v1/public/rss/dkmfk-zko/news/en
2331,dkmfk-kostanay,,RSS,https://www.gov.kz/api/v1/public/rss/dkmfk-kostanay/news/en
2337,dkmfk-kyzylorda,,RSS,https://www.gov.kz/api/v1/public/rss/dkmfk-kyzylorda/news/en
2338,dkmfk-mangistau,,RSS,https://www.gov.kz/api/v1/public/rss/dkmfk-mangistau/news/en
2333,dkmfk-astana,,RSS,https://www.gov.kz/api/v1/public/rss/dkmfk-nur-sultan/news/en
2339,dkmfk-pavlodar,,RSS,https://www.gov.kz/api/v1/public/rss/dkmfk-pavlodar/news/en
2334,dkmfk-sko,,RSS,https://www.gov.kz/api/v1/public/rss/dkmfk-sko/news/en
2336,dkmfk-turkestan,,RSS,https://www.gov.kz/api/v1/public/rss/dkmfk-turkestan/news/en
2335,dkmfk-shymkent,,RSS,https://www.gov.kz/api/v1/public/rss/dkmfk-shymkent/news/en
2116,pavlodar-uiir,,RSS,https://www.gov.kz/api/v1/public/rss/pavlodar-uiir/news/en
1836,almaty,,RSS,https://www.gov.kz/api/v1/public/rss/almaty/news/en
1874,bko,,RSS,https://www.gov.kz/api/v1/public/rss/bko/news/en
1747,akimvko,,RSS,https://www.gov.kz/api/v1/public/rss/akimvko/news/en
1835,pavlodar,,RSS,https://www.gov.kz/api/v1/public/rss/pavlodar/news/en
2205,aktobe,,RSS,https://www.gov.kz/api/v1/public/rss/aktobe/news/en
2824,atyrau,,RSS,https://www.gov.kz/api/v1/public/rss/atyrau/news/en
1748,sko,,RSS,https://www.gov.kz/api/v1/public/rss/sko/news/en
1732,zhambyl,,RSS,https://www.gov.kz/api/v1/public/rss/zhambyl/news/en
2417,adilet-trk,,RSS,https://www.gov.kz/api/v1/public/rss/adilet-trk/news/en
3040,prokuratura-aktobe,,RSS,https://www.gov.kz/memleket/entities/prokuratura-aktobe/about?lang=ru
3052,mangystau,,RSS,https://www.gov.kz/api/v1/public/rss/mangystau/news/en
3053,akimat-munayli,,RSS,https://www.gov.kz/api/v1/public/rss/akimat-munayli/news/en
3054,akimat-tupkaragan,,RSS,https://www.gov.kz/api/v1/public/rss/akimat-tupkaragan/news/en
3055,akimat-mangistau-rayon,,RSS,https://www.gov.kz/api/v1/public/rss/akimat-mangistau-rayon/news/en
3056,akimat-karakiya,,RSS,https://www.gov.kz/api/v1/public/rss/akimat-karakiya/news/en
3057,akimat-beyneu,,RSS,https://www.gov.kz/api/v1/public/rss/akimat-beyneu/news/en
3058,akimat-goroda-zhanaozen,,RSS,https://www.gov.kz/api/v1/public/rss/akimat-goroda-zhanaozen/news/en
3060,mangystau-edu,,RSS,https://www.gov.kz/api/v1/public/rss/mangystau-edu/news/en
3061,mangystau-soc,,RSS,https://www.gov.kz/api/v1/public/rss/mangystau-soc/news/en
3062,mangystau-digital,,RSS,https://www.gov.kz/api/v1/public/rss/mangystau-digital/news/en
3063,mangystau-uiir,,RSS,https://www.gov.kz/api/v1/public/rss/mangystau-uiir/news/en
3064,mangystau-uzo,,RSS,https://www.gov.kz/api/v1/public/rss/mangystau-uzo/news/en
3065,mangystau-vet,,RSS,https://www.gov.kz/api/v1/public/rss/mangystau-vet/news/en
3066,mangystau-uebp,,RSS,https://www.gov.kz/api/v1/public/rss/mangystau-uebp/news/en
3067,mangystau-fin,,RSS,https://www.gov.kz/api/v1/public/rss/mangystau-fin/news/en
3068,mangystau-str,,RSS,https://www.gov.kz/api/v1/public/rss/mangystau-str/news/en
3069,mangystau-gzk,,RSS,https://www.gov.kz/api/v1/public/rss/mangystau-gzk/news/en
3070,mangystau-history,,RSS,https://www.gov.kz/api/v1/public/rss/mangystau-history/news/en
3071,mangystau-gosz,,RSS,https://www.gov.kz/api/v1/public/rss/mangystau-gosz/news/en
3072,mangystau-udr,,RSS,https://www.gov.kz/api/v1/public/rss/mangystau-udr/news/en
3073,mangystau-enbek,,RSS,https://www.gov.kz/api/v1/public/rss/mangystau-enbek/news/en
3074,mangystau-upp,,RSS,https://www.gov.kz/api/v1/public/rss/mangystau-upp/news/en
3075,mangystau-sel,,RSS,https://www.gov.kz/api/v1/public/rss/mangystau-sel/news/en
3076,mangystau-eco,,RSS,https://www.gov.kz/api/v1/public/rss/mangystau-eco/news/en
3077,mangystau-sport,,RSS,https://www.gov.kz/api/v1/public/rss/mangystau-sport/news/en
3078,mangystau-dsb,,RSS,https://www.gov.kz/api/v1/public/rss/mangystau-dsb/news/en
3079,mangystau-upt,,RSS,https://www.gov.kz/api/v1/public/rss/mangystau-upt/news/en
3081,mangystau-enc,,RSS,https://www.gov.kz/api/v1/public/rss/mangystau-enc/news/en
3127,shymkent,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent/news/en
3128,shymkent-karatau,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent-karatau/news/en
3129,shymkent-enbekshilder,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent-enbekshilder/news/en
3130,shymkent-al-farabi,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent-al-farabi/news/en
3131,shymkent-abai,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent-abai/news/en
3132,shymkent-densaulyk,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent-densaulyk/news/en
3153,anticorruption-astana,,RSS,https://www.gov.kz/api/v1/public/rss/anticorruption-nur-sultan/news/en
3154,anticorruption-almaty,,RSS,https://www.gov.kz/api/v1/public/rss/anticorruption-almaty/news/en
3155,anticorruption-aqmola,,RSS,https://www.gov.kz/memleket/entities/anticorruption-aqmola?lang=en
3156,anticorruption-aktobe,,RSS,https://www.gov.kz/api/v1/public/rss/anticorruption-aktobe/news/en
3157,anticorruption-zhetysu,,RSS,https://www.gov.kz/api/v1/public/rss/anticorruption-zhetysu/news/en
3158,anticorruption-atyrau,,RSS,https://www.gov.kz/api/v1/public/rss/anticorruption-atyrau/news/en
3159,anticorruption-bko,,RSS,https://www.gov.kz/api/v1/public/rss/anticorruption-bko/news/en
3160,anticorruption-zhambyl,,RSS,https://www.gov.kz/api/v1/public/rss/anticorruption-zhambyl/news/en
3161,anticorruption-karaganda,,RSS,https://www.gov.kz/api/v1/public/rss/anticorruption-karaganda/news/en
3162,anticorruption-kostanay,,RSS,https://www.gov.kz/api/v1/public/rss/anticorruption-kostanay/news/en
3163,anticorruption-kyzylorda,,RSS,https://www.gov.kz/api/v1/public/rss/anticorruption-kyzylorda/news/en
3164,anticorruption-mangystau,,RSS,https://www.gov.kz/api/v1/public/rss/anticorruption-mangystau/news/en
3165,anticorruption-shymkent,,RSS,https://www.gov.kz/api/v1/public/rss/anticorruption-shymkent/news/en
3166,anticorruption-pavlodar,,RSS,https://www.gov.kz/api/v1/public/rss/anticorruption-pavlodar/news/en
3167,anticorruption-sko,,RSS,https://www.gov.kz/api/v1/public/rss/anticorruption-sko/news/en
3168,anticorruption-vko,,RSS,https://www.gov.kz/api/v1/public/rss/anticorruption-vko/news/en
3169,anticorruption-turkestan,,RSS,https://www.gov.kz/api/v1/public/rss/anticorruption-turkestan/news/en
3181,almobl-bilim,,RSS,https://www.gov.kz/api/v1/public/rss/zhetysu-bilim/news/en
3182,zhambyl-zhualy,,RSS,https://www.gov.kz/api/v1/public/rss/zhambyl-zhualy/news/en
3183,zhambyl-zhambyl,,RSS,https://www.gov.kz/api/v1/public/rss/zhambyl-zhambyl/news/en
3184,zhambyl-korday,,RSS,https://www.gov.kz/api/v1/public/rss/zhambyl-korday/news/en
3185,zhambyl-moyynkum,,RSS,https://www.gov.kz/api/v1/public/rss/zhambyl-moyynkum/news/en
3186,zhambyl-sarysu,,RSS,https://www.gov.kz/api/v1/public/rss/zhambyl-sarysu/news/en
3187,zhambyl-talas,,RSS,https://www.gov.kz/api/v1/public/rss/zhambyl-talas/news/en
3188,zhambyl-shu,,RSS,https://www.gov.kz/api/v1/public/rss/zhambyl-shu/news/en
3189,zhambyl-sayasat,,RSS,https://www.gov.kz/api/v1/public/rss/zhambyl-sayasat/news/en
3190,zhambyl-til,,RSS,https://www.gov.kz/api/v1/public/rss/zhambyl-til/news/en
3191,zhambyl-auyl,,RSS,https://www.gov.kz/api/v1/public/rss/zhambyl-auyl/news/en
3192,zhambyl-digital,,RSS,https://www.gov.kz/api/v1/public/rss/zhambyl-digital/news/en
3193,krgrevcom,,RSS,https://www.gov.kz/api/v1/public/rss/krgrevcom/news/en
3197,shymkent-din,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent-din/news/en
3198,shymkent-memlekettik-satyp-alu,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent-memlekettik-satyp-alu/news/en
3199,shymkent-karzhy,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent-karzhy/news/en
3200,shymkent-til,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent-til/news/en
3201,shymkent-kurylys-bakylau,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent-kurylys-bakylau/news/en
3202,shymkent-turizm,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent-turizm/news/en
3203,shymkent-kasipkerlik,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent-kasipkerlik/news/en
3204,shymkent-turgyn-ui,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent-turgyn-ui/news/en
3205,shymkent-enbek-inspekstiaysy,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent-enbek-inspekstiaysy/news/en
3206,shymkent-sport,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent-sport/news/en
3207,shymkent-sandyk,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent-sandyk/news/en
3208,shymkent-zher,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent-zher/news/en
3211,shymkent-kurylys,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent-kurylys/news/en
3212,shymkent-auyal-zharuazhalyk,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent-auyal-zharuazhalyk/news/en
3213,shymkent-tabigi-resurstar,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent-tabigi-resurstar/news/en
3214,shymkent-zhol-kolik,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent-zhol-kolik/news/en
3215,shymkent-bilim,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent-bilim/news/en
3216,shymkent-zhumys-aleumettik-korgau,,RSS,https://www.gov.kz/memleket/entities/shymkent-zhumys-aleumettik-korgau?lang=kk
3217,shymkent-ishki-sayasat,,RSS,https://www.gov.kz/api/v1/public/rss/shymkent-ishki-sayasat/news/en
3295,sko-kyzylzhar,,RSS,https://www.gov.kz/api/v1/public/rss/sko-kyzylzhar/news/en
3297,sko-tayiynsha,,RSS,https://www.gov.kz/api/v1/public/rss/sko-tayiynsha/news/en
3299,aksu-kolik,,RSS,https://www.gov.kz/api/v1/public/rss/aksu-kolik/news/en
3300,aksu-madeniet,,RSS,https://www.gov.kz/api/v1/public/rss/aksu-madeniet/news/en
3301,aksu-economika,,RSS,https://www.gov.kz/api/v1/public/rss/aksu-economika/news/en
3302,aksu-karzhy,,RSS,https://www.gov.kz/api/v1/public/rss/aksu-karzhy/news/en
3303,aksu-sport,,RSS,https://www.gov.kz/api/v1/public/rss/aksu-sport/news/en
3304,aksu-kurylys,,RSS,https://www.gov.kz/api/v1/public/rss/aksu-kurylys/news/en
3305,aksu-osh,,RSS,https://www.gov.kz/api/v1/public/rss/aksu-osh/news/en
3306,aksu-rags,,RSS,https://www.gov.kz/api/v1/public/rss/aksu-rags/news/en
3307,aksu-kasipkerlik,,RSS,https://www.gov.kz/api/v1/public/rss/aksu-kasipkerlik/news/en
3308,aksu-zher,,RSS,https://www.gov.kz/api/v1/public/rss/aksu-zher/news/en
3309,aksu-social,,RSS,https://www.gov.kz/api/v1/public/rss/aksu-social/news/en
3310,aksu-inspekcia,,RSS,https://www.gov.kz/api/v1/public/rss/aksu-inspekcia/news/en
3311,aksu-sayasat,,RSS,https://www.gov.kz/api/v1/public/rss/aksu-sayasat/news/en
3312,aksu-saulet,,RSS,https://www.gov.kz/api/v1/public/rss/aksu-saulet/news/en
3313,aktogay-edu,,RSS,https://www.gov.kz/api/v1/public/rss/aktogay-edu/news/en
3326,ovp-osakarovka,,RSS,https://www.gov.kz/api/v1/public/rss/ovp-osakarovka/news/en
3327,culture-osakarovka,,RSS,https://www.gov.kz/api/v1/public/rss/culture-osakarovka/news/en
3328,oz-osakarovka,,RSS,https://www.gov.kz/api/v1/public/rss/oz-osakarovka/news/en
3329,selhoz-osakarovka,,RSS,https://www.gov.kz/api/v1/public/rss/selhoz-osakarovka/news/en
3330,prom-osakarovka,,RSS,https://www.gov.kz/api/v1/public/rss/prom-osakarovka/news/en
3331,stroy-osakarovka,,RSS,https://www.gov.kz/api/v1/public/rss/stroy-osakarovka/news/ru
3332,sport-osakarovka,,RSS,https://www.gov.kz/api/v1/public/rss/sport-osakarovka/news/ru
3333,architecture-osakarovka,,RSS,https://www.gov.kz/api/v1/public/rss/architecture-osakarovka/news/en
3336,stroy-zhezkazgan,,RSS,https://www.gov.kz/api/v1/public/rss/stroy-zhezkazgan/news/en
3337,culture-zhezkazgan,,RSS,https://www.gov.kz/api/v1/public/rss/culture-zhezkazgan/news/en
3339,ovp-zhezkazgan,,RSS,https://www.gov.kz/api/v1/public/rss/ovp-zhezkazgan/news/en
3340,oz-zhezkazgan,,RSS,https://www.gov.kz/api/v1/public/rss/oz-zhezkazgan/news/en
3341,sport-zhezkazgan,,RSS,https://www.gov.kz/api/v1/public/rss/sport-zhezkazgan/news/en
3342,transport-zhezkazgan,,RSS,https://www.gov.kz/api/v1/public/rss/transport-zhezkazgan/news/en
3343,selhoz-zhezkazgan,,RSS,https://www.gov.kz/api/v1/public/rss/selhoz-zhezkazgan/news/en
3344,zhkh-zhezkazgan,,RSS,https://www.gov.kz/api/v1/public/rss/zhkh-zhezkazgan/news/en
3345,architecture-zhezkazgan,,RSS,https://www.gov.kz/api/v1/public/rss/architecture-zhezkazgan/news/en
3346,malshybay-zhezkazgan,,RSS,https://www.gov.kz/api/v1/public/rss/malshybay-zhezkazgan/news/en
3347,talap-zhezkazgan,,RSS,https://www.gov.kz/api/v1/public/rss/talap-zhezkazgan/news/en
3348,kengir-zhezkazgan,,RSS,https://www.gov.kz/api/v1/public/rss/kengir-zhezkazgan/news/en
3349,transport-osakarovka,,RSS,https://www.gov.kz/api/v1/public/rss/transport-osakarovka/news/en
3436,dep-stat-shymkent,,RSS,https://www.gov.kz/memleket/entities/dep-stat-shymkent/press/news/1?lang=en
3437,dep-stat-astana,,RSS,https://www.gov.kz/api/v1/public/rss/dep-stat-nur-sultan/news/en
3438,dep-stat-almaty,,RSS,https://www.gov.kz/api/v1/public/rss/dep-stat-almaty/news/en
3440,dep-stat-sko,,RSS,https://www.gov.kz/api/v1/public/rss/dep-stat-sko/news/en
3442,dep-stat-mangystau,,RSS,https://www.gov.kz/api/v1/public/rss/dep-stat-mangystau/news/en
3443,dep-stat-kyzylorda,,RSS,https://www.gov.kz/api/v1/public/rss/dep-stat-kyzylorda/news/en
3444,dep-stat-kostanay,,RSS,https://www.gov.kz/api/v1/public/rss/dep-stat-kostanay/news/en
3445,dep-stat-karaganda,,RSS,https://www.gov.kz/api/v1/public/rss/dep-stat-karaganda/news/en
3446,dep-stat-zhambyl,,RSS,https://www.gov.kz/api/v1/public/rss/dep-stat-zhambyl/news/en
3448,dep-stat-atyrau,,RSS,https://www.gov.kz/api/v1/public/rss/dep-stat-atyrau/news/en
3450,dep-stat-almaty-obl,,RSS,https://www.gov.kz/api/v1/public/rss/dep-stat-almaty-obl/news/en
3451,dep-stat-aktobe,,RSS,https://www.gov.kz/api/v1/public/rss/dep-stat-aktobe/news/en
3458,dep-stat-turkestan,,RSS,https://www.gov.kz/api/v1/public/rss/dep-stat-turkestan/news/en
3459,dep-stat-akmola,,RSS,https://www.gov.kz/api/v1/public/rss/dep-stat-akmola/news/en
3460,zhil-inspekcia-shahtinsk,,RSS,https://www.gov.kz/api/v1/public/rss/zhil-inspekcia-shahtinsk/news/en
3470,culture,,RSS,https://www.gov.kz/api/v1/public/rss/culture/news/en
3471,archive,,RSS,https://www.gov.kz/api/v1/public/rss/archive/news/en
3472,aqmola-kosshy,,RSS,https://www.gov.kz/api/v1/public/rss/aqmola-kosshy/news/en
3473,maslihat-celinograd,,RSS,https://www.gov.kz/api/v1/public/rss/maslihat-celinograd/news/en
3548,knb,,RSS,https://www.tiktok.com/@knbgovkz_official?lang=ru-RU
3672,pavlodar-din,,RSS,https://www.gov.kz/api/v1/public/rss/pavlodar-din/news/en
3673,pavlodar-digital,,RSS,https://www.gov.kz/api/v1/public/rss/pavlodar-digital/news/en
3674,almaty-creative,,RSS,https://www.gov.kz/api/v1/public/rss/almaty-creative/news/en
3978,maslihat-beimbet-maylin,,RSS,https://www.gov.kz/api/v1/public/rss/maslihat-beimbet-maylin/news/en
4178,maslihat-pavlodar-obl,,RSS,https://www.gov.kz/api/v1/public/rss/maslihat-pavlodar-obl/news/en
4185,pavlodar-rkpvlgovkz,,RSS,https://www.gov.kz/api/v1/public/rss/pavlodar-rkpvlgovkz/news/en
4186,almaty-revcomkz,,RSS,https://www.gov.kz/api/v1/public/rss/almaty-revcomkz/news/en
4187,maslihat-pavlodar-terenkol,,RSS,https://www.gov.kz/api/v1/public/rss/maslihat-pavlodar-terenkol/news/en
4188,maslihat-uspenka,,RSS,https://www.gov.kz/api/v1/public/rss/maslihat-uspenka/news/en
4189,maslihat-pavlodar-ertis,,RSS,https://www.gov.kz/api/v1/public/rss/maslihat-pavlodar-ertis/news/en
4190,maslihat-pavlodar-ekibastuz,,RSS,https://www.gov.kz/api/v1/public/rss/maslihat-pavlodar-ekibastuz/news/en
4191,maslihat-pavlodar-akkuly,,RSS,https://www.gov.kz/api/v1/public/rss/maslihat-pavlodar-akkuly/news/en
4192,maslihat-sharbakty,,RSS,https://www.gov.kz/api/v1/public/rss/maslihat-sharbakty/news/en
4193,maslihat-pavlodar-zhelezinka,,RSS,https://www.gov.kz/api/v1/public/rss/maslihat-pavlodar-zhelezinka/news/en
4194,maslihat-pavlodar-aktogay,,RSS,https://www.gov.kz/api/v1/public/rss/maslihat-pavlodar-aktogay/news/en
4195,maslihat-pavlodar-audan,,RSS,https://www.gov.kz/api/v1/public/rss/maslihat-pavlodar-audan/news/en
4196,maslihat-pavlodar-aksu,,RSS,https://www.gov.kz/api/v1/public/rss/maslihat-pavlodar-aksu/news/en
4201,maslihat-pavlodar-bayanaul,,RSS,https://www.gov.kz/api/v1/public/rss/maslihat-pavlodar-bayanaul/news/en
4202,maslihat-pavlodar-maysk,,RSS,https://www.gov.kz/api/v1/public/rss/maslihat-pavlodar-maysk/news/en
4203,maslihat-pavlodar-pvl,,RSS,https://www.gov.kz/api/v1/public/rss/maslihat-pavlodar-pvl/news/en
4260,sci,,RSS,https://www.gov.kz/api/v1/public/rss/sci/news/en
4259,emer,,RSS,https://www.gov.kz/api/v1/public/rss/emer/news/en
4264,science,,RSS,https://www.gov.kz/api/v1/public/rss/science/news/en
4265,education,,RSS,https://www.gov.kz/api/v1/public/rss/education/news/en
4266,quality,,RSS,https://www.gov.kz/api/v1/public/rss/quality/news/en
4417,abay-ekonomika,,RSS,https://www.gov.kz/api/v1/public/rss/abay-ekonomika/news/en
4527,aqmola-enbek,,RSS,https://www.gov.kz/api/v1/public/rss/aqmola-enbek/news/en
4554,mangystau-uvp,,RSS,https://www.gov.kz/memleket/entities/mangystau-uvp/press/news/1?lang=kk
4647,abay,,RSS,https://www.gov.kz/api/v1/public/rss/abay/news/en
4648,ulytau,,RSS,https://www.gov.kz/api/v1/public/rss/ulytau/news/en
4649,zhetysu-oblysy,,RSS,https://www.gov.kz/api/v1/public/rss/zhetysu-oblysy/news/en
4694,enbek-ulytau,,RSS,https://www.gov.kz/api/v1/public/rss/enbek-ulytau/news/en
4942,kostanai-mendykarin-mihailov,,RSS,https://www.gov.kz/memleket/entities/kostanai-mendykarin-audany-akimat?lang=ru
4945,kostanai-mendykarin-krasnopresnen,,RSS,https://www.gov.kz/memleket/entities/kostanai-mendykarin-audany-akimat?lang=ru
4947,kostanai-mendykarin-lomonosov,,RSS,https://www.gov.kz/memleket/entities/kostanai-mendykarin-audany-akimat?lang=ru
4950,kostanai-mendykarin-aleshin,,RSS,https://www.gov.kz/memleket/entities/kostanai-mendykarin-audany-akimat?lang=ru
4954,kostanai-mendykarin-vveden,,RSS,https://www.gov.kz/memleket/entities/kostanai-mendykarin-audany-akimat?lang=ru
4957,kostanai-mendykarin-budennyi,,RSS,https://www.gov.kz/memleket/entities/kostanai-mendykarin-audany-akimat?lang=ru
2237,aqmola-zerendy,,RSS,https://www.gov.kz/api/v1/public/rss/aqmola-zerendy/news/en
2937,maslihat-celinograd,,Aitube,https://aitube.kz/video?id=84e2c951-bbb5-4d87-8195-0785bb883d85
2972,ukmaslihat,,Aitube,https://aitube.kz/channel?id=78c1fdd1-de86-4014-82e7-fc5610df2da1&tab=all
3549,knb,,Aitube,https://aitube.kz/channel?id=8f414403-80fe-4735-8ff8-1cb4afa0ad02
3905,maslihat-karaganda-balkhash,,Aitube,https://aitube.kz/channel?id=5925cc54-f2ce-4d58-9e28-1db9529bddf3&tab=publishedVideos
3981,maslihat-beimbet-maylin,,Aitube,https://aitube.page.link/8CP5
4275,maslihat-aktobe,,Aitube,https://aitube.kz/channel?id=0c70f5d8-0966-44ec-857f-005252b9a7b2
2272,pavlodar-maysk,,WhatsApp,https://api.whatsapp.com/send?phone=77473708518&text=
2542,atyrau-fish,,WhatsApp,https://wa.me/87753805653
3009,ukmaslihat,,Ok.ru,https://ok.ru/profile/576570786698
728,mfa-singapore,Youtube,LinkedIn,www.linkedin.com/company/embassyofkazakhstaninsingapore
3711,mfa-bern,,LinkedIn,https://ch.linkedin.com/company/kzch?trk=public_profile_topcard-current-company
4533,kazaid,,LinkedIn,https://www.linkedin.com/company/kazaid
4699,kazaid,,tiktok,https://www.tiktok.com/@kazaid2020?_t=8e3VskbXqFC&_r=1
4795,vko-ekonomika,,tiktok,https://www.tiktok.com/@economicavko?_t=8gMA4ypl4Rq&_r=1
4464,ksrk,,tiktok,http://www.tiktok.com/@constitutionalcourt_kz
5411,aqmola-bulandy-erkol,,tiktok,https://www.tiktok.com/@ergolksii?_t=8jruU82UdVt&_r=1
4710,qazalem,yt,Youtube Qazalem,https://youtube.com/@Otandastarchannel
4709,qazalem,ins,Instagram Qazalem,https://instagram.com/qazalem.kz?igshid=NjIwNzIyMDk2Mg==
4711,qazalem,fb,Facebook Qazalem,https://www.facebook.com/OtandastarQory/
897,shymkent-karzhy,Шымкент қаласы қаржы басқармасы,,https://www.instagram.com/qarzhy_basqarmasy?igsh=OGQ5ZDc2ODk2ZA==
2345,atyrau-isatai,,,https://instagram.com/isatai.audany.akimdigi?igshid=s3qhkicmg02taya
2791,atyrau-inspekciya,,,https://fb.watch/3JVYR2FkWd/
683,shymkent-enbekshilder,Instagram,,https://instagram.com/akimat.enbekshi?igshid=Yzg5MTU1MDY=
2920,edu-shet,,,https://www.instagram.com/shet.bilim/
4109,maslihat-karaganda-karkaraly,,,https://www.facebook.com/people/Қарқаралы-Аудандық-Мәслихаты/100035645957347/
4125,maslihat-shardara,,,https://www.facebook.com/profile.php?id=100075172586564&mibextid=LQQJ4d
4126,maslihat-shardara,,,https://www.facebook.com/profile.php?id=100062605975667&mibextid=LQQJ4d
4430,adilet-kzl,,,https://www.facebook.com/adiletkzo
4431,adilet-kzl,,,https://www.instagram.com/kyzylorda_adilet_dep/
4432,adilet-kzl,,,https://www.gov.kz/memleket/entities/adilet-kzl?lang=ru
4454,control-zhetysu,,,iframe src=https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fpermalink.php%3Fstory_fbid%3Dpfbid0qk8w1yShTcrh8MqrVhM6fvExYXrT2wnVpuepTM3fikmNKtYEK5mvGw8b8MUybbaol%26id%3D100089570995785&show_text=true&width=500 width=500 height=800 style=border:none;overflow:hidden scrolling=no frameborder=0 allowfullscreen=true allow=autoplay; clipboard-write; encrypted-media; picture-in-picture; web-share/iframe
4455,zhambyl-merke,,,https://www.instagram.com/p/CqXW_r7tpZV/
4510,karaganda-din,,,https://www.tiktok.com/@din.qaragandy
4675,maslihat-zhambyl-zhambyl,,,https://m.facebook.com/story.php?story_fbid=pfbid0L4GrrSDY88Ty3G2LvMDsXXNWBq4XMRhyFG3VgAM9kkNwZWXGzgzPPvHEXAhjEJK6l&id=100027128654866&mibextid=Nif5oz
41,adilet,Facebook,Facebook,https://www.facebook.com/adiletgov/
125,ecogeo,,Facebook,https://web.facebook.com/EcologyofKazakhstan/
2624,astana-baikonyr,,Facebook,https://www.facebook.com/profile.php?id=100039180743930
130,cerc,Экологиялық реттеу және бақылау комитетінің Facebook-тегі ресми беті,Facebook,https://www.facebook.com/profile.php?id=100032123988357
692,shymkent-ishki-sayasat,Facebook,Facebook,https://www.facebook.com/ovp13shymkent
723,shymkent-bilim,Facebook,Facebook,https://www.facebook.com/profile.php?id=100012688038795
600,shymkent-tabigi-resurstar,Facebook,Facebook,https://www.facebook.com/profile.php?id=100030862606660
898,shymkent-sport,Sport Baskarmasy,Facebook,https://www.facebook.com/
677,shymkent-zher,Facebook,Facebook,https://www.facebook.com/uzo.shymkent
2776,aqmola-astrahan,,Facebook,https://www.facebook.com/profile.php?id=100033370814478
2774,aqmola-astrahan,,Facebook,https://www.facebook.com/profile.php?id=100033914393284
1130,kostanai-bilim,Басшы парақшасы,Facebook,https://web.facebook.com/tsimbaliuk.v.a
1129,kostanai-bilim,Білім басқармасы парақшасы,Facebook,https://www.facebook.com/uokost
954,shymkent-turgyn-ui,Facebook,Facebook,https://www.facebook.com/zsektor
